Date,Adj Close,Close,High,Low,Open,Volume
2019-04-08,21.59113121032715,25.0,25.0,24.739999771118164,24.739999771118164,817523.0
2019-04-09,21.93659210205078,25.399999618530273,25.399999618530273,24.920000076293945,24.920000076293945,1380478.0
2019-04-10,22.411596298217773,25.950000762939453,26.200000762939453,25.350000381469727,25.399999618530273,1562002.0
2019-04-11,22.282045364379883,25.799999237060547,26.0,25.649999618530273,25.950000762939453,1081901.0
2019-04-14,22.282045364379883,25.799999237060547,25.799999237060547,25.549999237060547,25.799999237060547,569132.0
2019-04-15,22.757051467895508,26.350000381469727,26.350000381469727,25.649999618530273,25.799999237060547,1026110.0
2019-04-16,23.188875198364258,26.850000381469727,26.850000381469727,26.350000381469727,26.350000381469727,1545070.0
2019-04-17,23.318418502807617,27.0,27.0,26.649999618530273,26.850000381469727,1415470.0
2019-04-18,23.2320556640625,26.899999618530273,27.149999618530273,26.75,27.100000381469727,830280.0
2019-04-21,23.016143798828125,26.649999618530273,26.850000381469727,26.399999618530273,26.850000381469727,778380.0
2019-04-22,22.972963333129883,26.600000381469727,26.899999618530273,26.450000762939453,26.700000762939453,615337.0
2019-04-23,23.79342269897461,27.549999237060547,27.75,27.100000381469727,27.100000381469727,2792546.0
2019-04-24,23.9229736328125,27.700000762939453,27.700000762939453,27.200000762939453,27.600000381469727,1739247.0
2019-04-25,25.00252914428711,28.950000762939453,29.0,27.700000762939453,27.700000762939453,1478149.0
2019-04-28,25.60708236694336,29.649999618530273,29.700000762939453,28.649999618530273,28.649999618530273,1210085.0
2019-04-29,25.693445205688477,29.75,29.899999618530273,29.600000381469727,29.649999618530273,1042205.0
2019-04-30,25.77980613708496,29.850000381469727,29.899999618530273,29.5,29.75,8721031.0
2019-05-01,25.8229923248291,29.899999618530273,29.899999618530273,29.200000762939453,29.799999237060547,1128152.0
2019-05-02,25.65026092529297,29.700000762939453,29.799999237060547,29.649999618530273,29.75,1478716.0
2019-05-05,25.04570960998535,29.0,29.649999618530273,28.899999618530273,29.600000381469727,1517848.0
2019-05-06,24.570703506469727,28.450000762939453,28.899999618530273,26.149999618530273,28.899999618530273,5567278.0
2019-05-07,24.18206787109375,28.0,28.5,27.25,28.5,1801355.0
2019-05-08,23.2320556640625,26.899999618530273,28.0,26.899999618530273,28.0,2993850.0
2019-05-09,23.2320556640625,26.899999618530273,27.049999237060547,26.450000762939453,26.700000762939453,3750589.0
2019-05-12,21.97977066040039,25.450000762939453,26.899999618530273,25.399999618530273,26.899999618530273,1839721.0
2019-05-13,21.24567222595215,24.600000381469727,25.75,23.600000381469727,25.149999618530273,6442194.0
2019-05-14,21.24567222595215,24.600000381469727,25.450000762939453,24.0,24.0,6823434.0
2019-05-15,21.452945709228516,24.84000015258789,25.649999618530273,24.84000015258789,24.860000610351562,5578260.0
2019-05-16,21.89340591430664,25.350000381469727,25.5,24.899999618530273,24.899999618530273,5021842.0
2019-05-19,22.282045364379883,25.799999237060547,26.0,25.200000762939453,25.200000762939453,1343196.0
2019-05-20,22.627504348754883,26.200000762939453,26.200000762939453,25.0,25.799999237060547,5493738.0
2019-05-21,23.14569091796875,26.799999237060547,26.799999237060547,26.0,26.200000762939453,2059056.0
2019-05-22,23.53432846069336,27.25,27.5,26.75,26.799999237060547,3983559.0
2019-05-23,23.2320556640625,26.899999618530273,27.5,26.299999237060547,27.0,4069504.0
2019-05-26,22.541141510009766,26.100000381469727,26.700000762939453,25.600000381469727,26.549999237060547,1160514.0
2019-05-27,22.843414306640625,26.450000762939453,26.5,25.549999237060547,26.350000381469727,3138231.0
2019-05-28,23.016143798828125,26.649999618530273,27.25,26.25,26.5,47457270.0
2019-05-29,22.1956844329834,25.700000762939453,26.700000762939453,25.350000381469727,26.700000762939453,2782930.0
2019-05-30,22.886600494384766,26.5,26.5,25.100000381469727,25.549999237060547,1696919.0
2019-06-02,22.886600494384766,26.5,26.5,25.100000381469727,25.549999237060547,1696919.0
2019-06-03,22.886600494384766,26.5,26.5,25.100000381469727,25.549999237060547,1696919.0
2019-06-04,22.886600494384766,26.5,26.5,26.5,26.5,0.0
2019-06-05,22.886600494384766,26.5,26.5,26.5,26.5,0.0
2019-06-06,22.886600494384766,26.5,26.5,26.5,26.5,0.0
2019-06-09,23.275236129760742,26.950000762939453,27.0,26.149999618530273,26.5,796472.0
2019-06-10,23.620697021484375,27.350000381469727,27.5,26.899999618530273,26.899999618530273,4848240.0
2019-06-11,23.620697021484375,27.350000381469727,27.350000381469727,27.100000381469727,27.350000381469727,5674422.0
2019-06-12,24.009334564208984,27.799999237060547,27.799999237060547,27.200000762939453,27.25,5622412.0
2019-06-13,23.447967529296875,27.149999618530273,27.700000762939453,26.950000762939453,27.549999237060547,2574321.0
2019-06-16,23.2320556640625,26.899999618530273,27.25,26.799999237060547,27.200000762939453,2714149.0
2019-06-17,23.53432846069336,27.25,27.5,26.75,26.899999618530273,5252286.0
2019-06-18,23.275236129760742,26.950000762939453,27.600000381469727,26.799999237060547,27.600000381469727,7104682.0
2019-06-19,22.454774856567383,26.0,27.149999618530273,25.799999237060547,27.149999618530273,12033832.0
2019-06-20,21.93659210205078,25.399999618530273,26.149999618530273,24.600000381469727,25.950000762939453,12781139.0
2019-06-23,21.807043075561523,25.25,26.0,24.959999084472656,25.149999618530273,3034958.0
2019-06-24,21.55658531188965,24.959999084472656,25.399999618530273,24.639999389648438,25.25,5552284.0
2019-06-25,22.15250015258789,25.649999618530273,25.649999618530273,24.65999984741211,25.0,6739165.0
2019-06-26,22.584320068359375,26.149999618530273,26.149999618530273,25.5,25.5,6293472.0
2019-06-27,23.14569091796875,26.799999237060547,26.899999618530273,26.149999618530273,26.149999618530273,2685655.0
2019-06-30,23.275236129760742,26.950000762939453,27.25,26.799999237060547,27.0,1065646.0
2019-07-01,23.491151809692383,27.200000762939453,27.200000762939453,26.899999618530273,27.0,2269548.0
2019-07-02,23.447967529296875,27.149999618530273,27.200000762939453,27.0,27.200000762939453,789641.0
2019-07-03,23.491151809692383,27.200000762939453,27.200000762939453,27.0,27.0,1351736.0
2019-07-04,23.318418502807617,27.0,27.149999618530273,27.0,27.049999237060547,776800.0
2019-07-07,23.188875198364258,26.850000381469727,27.149999618530273,26.799999237060547,27.100000381469727,925175.0
2019-07-08,23.5775146484375,27.299999237060547,27.299999237060547,26.600000381469727,26.850000381469727,1505280.0
2019-07-09,23.750240325927734,27.5,27.600000381469727,27.25,27.299999237060547,1341417.0
2019-07-10,24.18206787109375,28.0,28.0,27.450000762939453,27.450000762939453,2307791.0
2019-07-11,24.570703506469727,28.450000762939453,28.649999618530273,27.950000762939453,28.0,3976671.0
2019-07-14,25.11613655090332,28.549999237060547,28.600000381469727,28.100000381469727,28.100000381469727,1822646.0
2019-07-15,25.51201057434082,29.0,29.0,28.25,28.5,4653149.0
2019-07-16,25.07215118408203,28.5,29.0,28.5,28.799999237060547,3203011.0
2019-07-17,24.588300704956055,27.950000762939453,28.5,27.950000762939453,28.5,4953576.0
2019-07-18,24.368371963500977,27.700000762939453,27.950000762939453,27.600000381469727,27.950000762939453,2892963.0
2019-07-21,24.63228988647461,28.0,28.0,27.399999618530273,27.600000381469727,702574.0
2019-07-22,24.5443172454834,27.899999618530273,28.149999618530273,27.899999618530273,28.0,1395004.0
2019-07-23,23.884521484375,27.149999618530273,27.899999618530273,27.149999618530273,27.649999618530273,967214.0
2019-07-24,23.136754989624023,26.299999237060547,27.299999237060547,26.200000762939453,27.25,2498456.0
2019-07-25,23.048784255981445,26.200000762939453,26.399999618530273,25.850000381469727,26.399999618530273,5617969.0
2019-07-28,23.752561569213867,27.0,27.100000381469727,25.850000381469727,25.850000381469727,896565.0
