Date,Open,High,Low,Close,Adj Close,Volume
2019-09-08,8054.75,8099.6298828125,8040.52001953125,8050.8798828125,8050.8798828125,110923700
2019-09-09,8050.8798828125,8055.240234375,7999.18017578125,8055.240234375,8055.240234375,104478400
2019-09-10,8055.240234375,8055.240234375,7939.27001953125,7965.1298828125,7965.1298828125,118053400
2019-09-11,7965.1298828125,7965.1298828125,7767.3701171875,7855.2998046875,7855.2998046875,121564000
2019-09-12,7855.2998046875,7873.7001953125,7803.6298828125,7831.7998046875,7831.7998046875,97312100
2019-09-15,7831.7998046875,7831.7998046875,7589.5,7749.4599609375,7749.4599609375,106952400
2019-09-16,7749.4599609375,7835.22021484375,7720.14990234375,7827.169921875,7827.169921875,121060600
2019-09-17,7827.169921875,7834.08984375,7713.89013671875,7770.5498046875,7770.5498046875,107865200
2019-09-18,7770.5498046875,7835.06005859375,7770.5498046875,7821.22998046875,7821.22998046875,104276000
2019-09-19,7821.22998046875,7926.81982421875,7769.18017578125,7926.81982421875,7926.81982421875,260854800
2019-09-22,7926.81982421875,7959.52001953125,7884.0400390625,7954.14013671875,7954.14013671875,78130200
2019-09-24,7954.14013671875,8073.25,7948.93017578125,8069.5498046875,8069.5498046875,109720400
2019-09-25,8069.5498046875,8073.259765625,7994.919921875,8030.2900390625,8030.2900390625,129770400
2019-09-26,8030.2900390625,8060.02978515625,8010.27978515625,8028.18994140625,8028.18994140625,100491000
2019-09-29,8028.18994140625,8068.72998046875,8022.97998046875,8055.259765625,8055.259765625,86252600
2019-09-30,8055.259765625,8111.60986328125,8055.259765625,8091.759765625,8091.759765625,134998600
2019-10-01,8091.759765625,8128.3701171875,8052.7099609375,8052.7099609375,8052.7099609375,121898300
2019-10-02,8052.7099609375,8056.330078125,7964.9501953125,7984.43017578125,7984.43017578125,116899700
2019-10-03,7984.43017578125,7984.43017578125,7903.08984375,7921.14990234375,7921.14990234375,111621100
2019-10-06,7921.14990234375,7985.77001953125,7921.14990234375,7962.77001953125,7962.77001953125,103923500
2019-10-07,7962.77001953125,7973.31982421875,7878.22998046875,7878.22998046875,7878.22998046875,106327100
2019-10-08,7878.22998046875,7884.580078125,7771.33984375,7832.93017578125,7832.93017578125,109798500
2019-10-09,7832.93017578125,7833.02978515625,7715.89013671875,7715.89013671875,7715.89013671875,91695900
2019-10-10,7715.89013671875,7727.0400390625,7634.77978515625,7695.47998046875,7695.47998046875,89299600
2019-10-13,7695.47998046875,7763.43994140625,7631.02001953125,7631.02001953125,7631.02001953125,74348500
2019-10-14,7631.02001953125,7645.81005859375,7578.0498046875,7599.06005859375,7599.06005859375,133344600
2019-10-15,7599.06005859375,7604.5400390625,7481.52978515625,7481.52978515625,7481.52978515625,90446200
2019-10-16,7481.52978515625,7524.85009765625,7396.60009765625,7518.3701171875,7518.3701171875,104239500
2019-10-17,7518.3701171875,7635.81982421875,7493.509765625,7635.81982421875,7635.81982421875,100817400
2019-10-20,7635.81982421875,7812.39013671875,7635.81982421875,7784.93994140625,7784.93994140625,132956200
2019-10-21,7784.93994140625,7796.25,7693.259765625,7764.08984375,7764.08984375,109205500
2019-10-22,7764.08984375,7877.6201171875,7764.08984375,7872.740234375,7872.740234375,134316000
2019-10-23,7872.740234375,7892.6298828125,7824.509765625,7887.35986328125,7887.35986328125,116694200
2019-10-24,7887.35986328125,7913.27978515625,7858.4501953125,7913.27978515625,7913.27978515625,101373500
2019-10-27,7913.27978515625,7924.14013671875,7879.14013671875,7891.72998046875,7891.72998046875,86695500
2019-10-28,7891.72998046875,7893.14013671875,7779.9501953125,7784.7099609375,7784.7099609375,104959700
2019-10-29,7784.7099609375,7786.66015625,7652.91015625,7693.60986328125,7693.60986328125,131124200
2019-10-30,7693.60986328125,7792.759765625,7659.009765625,7792.759765625,7792.759765625,103379100
2019-10-31,7792.759765625,7792.759765625,7719.0400390625,7744.080078125,7744.080078125,80827200
2019-11-03,7744.080078125,7744.080078125,7558.080078125,7590.330078125,7590.330078125,85795400
2019-11-04,7590.330078125,7653.2099609375,7559.16015625,7653.2099609375,7653.2099609375,92043800
2019-11-05,7653.2099609375,7782.27978515625,7642.52001953125,7782.27978515625,7782.27978515625,108445700
2019-11-06,7782.27978515625,7793.8798828125,7737.81005859375,7749.259765625,7749.259765625,87951900
2019-11-07,7749.259765625,7844.7001953125,7739.75,7798.25,7798.25,117212600
2019-11-10,7798.25,7904.06982421875,7798.25,7874.580078125,7874.580078125,106854800
2019-11-11,7874.580078125,7922.41015625,7874.580078125,7922.41015625,7922.41015625,106189800
2019-11-12,7922.41015625,7990.68017578125,7909.85986328125,7981.31005859375,7981.31005859375,112322500
2019-11-13,7981.31005859375,8020.8798828125,7907.4599609375,7932.52001953125,7932.52001953125,119665100
2019-11-14,7932.52001953125,7988.02001953125,7908.0400390625,7924.18994140625,7924.18994140625,149472700
2019-11-17,7924.18994140625,7952.64013671875,7871.27978515625,7927.9501953125,7927.9501953125,76368300
2019-11-18,7927.9501953125,8000.330078125,7927.9501953125,8000.330078125,8000.330078125,110373800
2019-11-19,8000.330078125,8045.31982421875,7993.009765625,8045.31982421875,8045.31982421875,120001200
2019-11-20,8045.31982421875,8054.490234375,8018.2099609375,8054.06005859375,8054.06005859375,105732100
2019-11-21,8054.06005859375,8062.60986328125,8030.91015625,8062.60986328125,8062.60986328125,177280900
2019-11-24,8062.60986328125,8084.89013671875,7999.56982421875,7999.56982421875,7999.56982421875,82459700
2019-11-25,7999.56982421875,8026.6201171875,7944.93017578125,8013.68994140625,8013.68994140625,104947500
2019-11-26,8013.68994140625,8024.68994140625,7877.830078125,7877.830078125,7877.830078125,190096000
2019-11-27,7877.830078125,7927.60009765625,7825.72021484375,7853.080078125,7853.080078125,90158700
2019-11-28,7853.080078125,7889.10009765625,7823.27978515625,7859.06005859375,7859.06005859375,81999500
2019-12-01,7859.06005859375,7910.6298828125,7859.06005859375,7901.93017578125,7901.93017578125,62064100
2019-12-02,7901.93017578125,7916.509765625,7827.66015625,7833.3798828125,7833.3798828125,80776100
2019-12-03,7833.3798828125,7888.41015625,7831.18017578125,7883.02978515625,7883.02978515625,103272200
2019-12-04,7883.02978515625,7885.72021484375,7808.5400390625,7871.2001953125,7871.2001953125,102350000
2019-12-05,7871.2001953125,7924.93994140625,7845.77001953125,7905.509765625,7905.509765625,94274200
2019-12-08,7905.509765625,8114.2001953125,7905.509765625,8098.740234375,8098.740234375,129819700
2019-12-09,8098.740234375,8209.3203125,8098.740234375,8120.009765625,8120.009765625,160570400
2019-12-10,8120.009765625,8132.85986328125,8066.419921875,8066.419921875,8066.419921875,107846000
2019-12-11,8066.419921875,8167.93994140625,8066.419921875,8133.72021484375,8133.72021484375,179046700
2019-12-12,8133.72021484375,8161.0498046875,8005.77001953125,8005.77001953125,8005.77001953125,540676300
2019-12-15,8005.77001953125,8100.39990234375,8005.77001953125,8049.5,8049.5,194839200
2019-12-16,8049.5,8211.73046875,8049.5,8138.990234375,8138.990234375,234281900
2019-12-17,8138.990234375,8197.3896484375,8130.0498046875,8197.3896484375,8197.3896484375,281271200
2019-12-18,8197.3896484375,8267.7197265625,8169.9599609375,8253.4296875,8253.4296875,243299400
2019-12-19,8253.4296875,8307.849609375,8223.73046875,8291.3896484375,8291.3896484375,294003600
2019-12-22,8291.3896484375,8300.73046875,8272.76953125,8300.73046875,8300.73046875,173486500
2019-12-23,8300.73046875,8416.3896484375,8300.73046875,8416.3896484375,8416.3896484375,219692700
2019-12-24,8416.3896484375,8439.75,8389.1904296875,8419.83984375,8419.83984375,222342900
2019-12-25,8419.83984375,8424.0,8333.2802734375,8342.7900390625,8342.7900390625,200424000
2019-12-26,8342.7900390625,8370.23046875,8316.75,8353.1396484375,8353.1396484375,155849500
2019-12-29,8353.1396484375,8423.3701171875,8353.1396484375,8411.9404296875,8411.9404296875,190676900
2019-12-30,8411.9404296875,8419.75,8345.009765625,8345.009765625,8345.009765625,179163600
2019-12-31,8345.009765625,8389.23046875,8323.8896484375,8389.23046875,8389.23046875,156030500
2020-01-01,8389.23046875,8389.8603515625,8354.9501953125,8358.849609375,8358.849609375,146528300
2020-01-02,8358.849609375,8397.009765625,8358.849609375,8397.009765625,8397.009765625,147578500
2020-01-05,8397.009765625,8397.009765625,8189.9501953125,8193.7197265625,8193.7197265625,175915200
2020-01-06,8193.7197265625,8210.8095703125,8123.91015625,8206.1298828125,8206.1298828125,157829200
2020-01-07,8206.1298828125,8269.3095703125,8181.93994140625,8198.9697265625,8198.9697265625,143522600
2020-01-08,8198.9697265625,8198.9697265625,8076.7900390625,8124.10986328125,8124.10986328125,160903300
2020-01-09,8124.10986328125,8345.76953125,8124.10986328125,8345.76953125,8345.76953125,183501400
2020-01-12,8345.76953125,8406.23046875,8345.76953125,8371.1298828125,8371.1298828125,168534600
2020-01-13,8371.1298828125,8455.240234375,8370.1201171875,8441.1396484375,8441.1396484375,189615500
2020-01-14,8441.1396484375,8479.349609375,8419.8203125,8474.8095703125,8474.8095703125,206943500
2020-01-15,8474.8095703125,8480.849609375,8432.5595703125,8432.5595703125,8432.5595703125,217025800
2020-01-16,8432.5595703125,8459.7998046875,8423.4599609375,8459.7998046875,8459.7998046875,168719400
2020-01-19,8459.7998046875,8490.3798828125,8441.5498046875,8449.2900390625,8449.2900390625,158057300
2020-01-20,8449.2900390625,8473.5,8437.6904296875,8469.7099609375,8469.7099609375,174430000
2020-01-21,8469.7099609375,8469.7099609375,8431.009765625,8445.330078125,8445.330078125,174822800
2020-01-22,8445.330078125,8470.5703125,8428.2099609375,8428.2099609375,8428.2099609375,170015500
2020-01-23,8428.2099609375,8428.2099609375,8356.3203125,8386.349609375,8386.349609375,181017900
2020-01-26,8386.349609375,8386.349609375,8319.2197265625,8326.9697265625,8326.9697265625,175165700
2020-01-27,8326.9697265625,8335.2001953125,8178.47021484375,8178.47021484375,8178.47021484375,174689100
2020-01-28,8178.47021484375,8206.1396484375,8153.02978515625,8166.080078125,8166.080078125,133754900
2020-01-29,8166.080078125,8216.66015625,8156.419921875,8185.509765625,8185.509765625,143038000
2020-01-30,8185.509765625,8255.41015625,8166.759765625,8246.58984375,8246.58984375,145691900
2020-02-02,8246.58984375,8246.58984375,8138.6201171875,8157.509765625,8157.509765625,157667400
2020-02-03,8157.509765625,8194.73046875,8112.68994140625,8112.68994140625,8112.68994140625,151233300
2020-02-04,8112.68994140625,8149.080078125,8112.68994140625,8138.39990234375,8138.39990234375,148544100
2020-02-05,8138.39990234375,8179.31005859375,8084.91015625,8094.35986328125,8094.35986328125,153269700
2020-02-06,8094.35986328125,8123.8701171875,8036.52001953125,8053.08984375,8053.08984375,171715100
2020-02-09,8053.08984375,8085.39013671875,7890.08984375,7952.52001953125,7952.52001953125,152183300
2020-02-10,7952.52001953125,7979.68017578125,7919.580078125,7971.93017578125,7971.93017578125,120653300
2020-02-11,7971.93017578125,7971.93017578125,7895.64013671875,7895.64013671875,7895.64013671875,136595100
2020-02-12,7895.64013671875,7923.06005859375,7876.81005859375,7915.35986328125,7915.35986328125,148134500
2020-02-13,7915.35986328125,7937.52978515625,7839.47021484375,7874.41015625,7874.41015625,188558500
2020-02-16,7874.41015625,7886.89013671875,7819.31005859375,7836.9599609375,7836.9599609375,121355400
2020-02-17,7836.9599609375,7895.60986328125,7836.9599609375,7872.5498046875,7872.5498046875,99226600
2020-02-18,7872.5498046875,7877.64013671875,7845.240234375,7858.93017578125,7858.93017578125,96874900
2020-02-19,7858.93017578125,7967.60009765625,7858.93017578125,7967.60009765625,7967.60009765625,111914800
2020-02-20,7967.60009765625,8031.02001953125,7967.60009765625,8007.39013671875,8007.39013671875,147728700
2020-02-23,8007.39013671875,8015.02978515625,7953.81005859375,7982.9501953125,7982.9501953125,122262700
2020-02-24,7982.9501953125,7982.9501953125,7745.509765625,7747.10009765625,7747.10009765625,181571000
2020-02-25,7747.10009765625,7776.2998046875,7687.5400390625,7758.14990234375,7758.14990234375,143728300
2020-02-26,7758.14990234375,7758.14990234375,7655.83984375,7711.1201171875,7711.1201171875,157349100
2020-02-27,7711.1201171875,7711.1201171875,7561.5,7628.33984375,7628.33984375,179735000
2020-03-01,7628.33984375,7628.33984375,7314.8798828125,7345.10009765625,7345.10009765625,184108400
2020-03-02,7345.10009765625,7561.89990234375,7345.10009765625,7349.18994140625,7349.18994140625,198259900
2020-03-03,7349.18994140625,7561.31005859375,7349.18994140625,7556.52001953125,7556.52001953125,171034100
2020-03-04,7556.52001953125,7556.52001953125,7416.58984375,7524.5,7524.5,174556100
2020-03-05,7524.5,7571.18994140625,7457.6201171875,7467.52001953125,7467.52001953125,145773000
2020-03-08,7467.52001953125,7467.52001953125,6835.330078125,6846.35986328125,6846.35986328125,295725200
2020-03-09,6846.35986328125,6846.35986328125,6196.97998046875,6315.509765625,6315.509765625,283913200
2020-03-10,6315.509765625,6779.43017578125,6315.509765625,6762.02978515625,6762.02978515625,345459400
2020-03-11,6762.02978515625,6828.10986328125,6492.31982421875,6552.490234375,6552.490234375,282571000
2020-03-12,6552.490234375,6552.490234375,6178.06982421875,6357.06005859375,6357.06005859375,255983400
2020-03-15,6357.06005859375,6497.7099609375,6287.35986328125,6287.35986328125,6287.35986328125,211458900
2020-03-16,6287.35986328125,6287.35986328125,5959.68994140625,5959.68994140625,5959.68994140625,253774600
2020-03-17,5959.68994140625,6182.009765625,5959.68994140625,6107.0498046875,6107.0498046875,258602500
2020-03-18,6107.0498046875,6235.2998046875,6097.60986328125,6154.85009765625,6154.85009765625,226118100
2020-03-19,6154.85009765625,6347.89013671875,6105.16015625,6267.56005859375,6267.56005859375,359733800
2020-03-22,6267.56005859375,6284.39990234375,6159.2099609375,6171.91015625,6171.91015625,165163100
2020-03-23,6171.91015625,6173.10986328125,5974.77978515625,5990.22998046875,5990.22998046875,190441900
2020-03-24,5990.22998046875,6213.22021484375,5990.22998046875,6193.66015625,6193.66015625,204972000
2020-03-25,6193.66015625,6401.81982421875,6171.91015625,6208.64990234375,6208.64990234375,330444700
2020-03-26,6208.64990234375,6326.919921875,6208.64990234375,6326.919921875,6326.919921875,146672200
2020-03-29,6326.919921875,6385.93994140625,6260.4501953125,6376.6201171875,6376.6201171875,161298600
2020-03-30,6376.6201171875,6404.41015625,6354.35009765625,6373.2900390625,6373.2900390625,164721300
2020-03-31,6373.2900390625,6529.259765625,6373.2900390625,6505.35009765625,6505.35009765625,219726400
2020-04-01,6505.35009765625,6569.39013671875,6479.27978515625,6569.39013671875,6569.39013671875,170891100
2020-04-02,6569.39013671875,6749.68994140625,6569.39013671875,6749.68994140625,6749.68994140625,262635300
2020-04-05,6749.68994140625,6881.39013671875,6738.7001953125,6752.18994140625,6752.18994140625,278740600
2020-04-06,6752.18994140625,6860.919921875,6731.47021484375,6860.919921875,6860.919921875,212843300
2020-04-07,6860.919921875,6986.39990234375,6854.14990234375,6986.39990234375,6986.39990234375,262774500
2020-04-08,6986.39990234375,6999.33984375,6926.60986328125,6999.33984375,6999.33984375,238614600
2020-04-09,6999.33984375,7073.9501953125,6988.9599609375,7006.240234375,7006.240234375,239307200
2020-04-12,7006.240234375,7012.509765625,6855.85009765625,6865.740234375,6865.740234375,194996200
2020-04-13,6865.740234375,6914.169921875,6804.5400390625,6804.5400390625,6804.5400390625,169315200
2020-04-14,6804.5400390625,6874.64013671875,6791.81982421875,6874.64013671875,6874.64013671875,175007800
2020-04-15,6874.64013671875,6913.8798828125,6804.97021484375,6813.669921875,6813.669921875,176552700
2020-04-16,6813.669921875,6813.669921875,6631.68994140625,6631.68994140625,6631.68994140625,162600000
2020-04-19,6631.68994140625,6712.47021484375,6631.68994140625,6678.43994140625,6678.43994140625,140654700
2020-04-20,6678.43994140625,6678.43994140625,6576.2001953125,6601.06982421875,6601.06982421875,152056200
2020-04-21,6601.06982421875,6601.06982421875,6454.93017578125,6496.72021484375,6496.72021484375,189540400
2020-04-22,6496.72021484375,6564.0,6444.7099609375,6541.47021484375,6541.47021484375,199489900
2020-04-23,6541.47021484375,6640.64013671875,6541.47021484375,6604.89990234375,6604.89990234375,201610300
2020-04-26,6604.89990234375,6843.58984375,6604.89990234375,6838.669921875,6838.669921875,234069800
2020-04-27,6838.669921875,6899.31982421875,6813.669921875,6827.7998046875,6827.7998046875,268823300
2020-04-28,6827.7998046875,6884.81982421875,6809.35986328125,6884.81982421875,6884.81982421875,233878800
2020-04-29,6884.81982421875,7013.9501953125,6884.81982421875,6985.330078125,6985.330078125,271509700
2020-04-30,6985.330078125,7112.89990234375,6985.330078125,7112.89990234375,7112.89990234375,300444900
2020-05-03,7112.89990234375,7112.89990234375,6575.31005859375,6585.580078125,6585.580078125,305735500
2020-05-04,6585.580078125,6672.830078125,6492.52978515625,6595.97021484375,6595.97021484375,252057800
2020-05-05,6595.97021484375,6762.41015625,6595.97021484375,6710.509765625,6710.509765625,228545200
2020-05-06,6710.509765625,6810.4599609375,6655.10986328125,6655.10986328125,6655.10986328125,223462700
2020-05-07,6655.10986328125,6677.85009765625,6602.669921875,6628.52978515625,6628.52978515625,177476200
2020-05-10,6628.52978515625,6706.509765625,6628.52978515625,6682.91015625,6682.91015625,148052100
2020-05-11,6682.91015625,6682.91015625,6448.66015625,6603.9599609375,6603.9599609375,223164700
2020-05-12,6603.9599609375,6724.77978515625,6603.9599609375,6684.419921875,6684.419921875,222871900
2020-05-13,6684.419921875,6762.7099609375,6684.419921875,6721.240234375,6721.240234375,192591600
2020-05-14,6721.240234375,6731.81982421875,6680.75,6716.97998046875,6716.97998046875,158057300
2020-05-17,6716.97998046875,6825.47021484375,6716.97998046875,6824.7001953125,6824.7001953125,198543600
2020-05-18,6824.7001953125,6944.16015625,6824.7001953125,6921.14990234375,6921.14990234375,230184200
2020-05-19,6921.14990234375,7057.60986328125,6921.14990234375,7044.56005859375,7044.56005859375,242296300
2020-05-20,7044.56005859375,7073.5,7014.64990234375,7050.169921875,7050.169921875,190720800
2020-05-21,7050.169921875,7084.0,7037.81005859375,7050.66015625,7050.66015625,274847800
2020-05-31,7050.66015625,7338.9599609375,7050.66015625,7213.02978515625,7213.02978515625,307439200
2020-06-01,7213.02978515625,7288.81005859375,7202.14013671875,7288.81005859375,7288.81005859375,349591800
2020-06-02,7288.81005859375,7321.35986328125,7277.6298828125,7285.22998046875,7285.22998046875,343524600
2020-06-03,7285.22998046875,7311.85009765625,7202.39013671875,7222.41015625,7222.41015625,286848000
2020-06-04,7222.41015625,7222.41015625,7129.25,7207.77978515625,7207.77978515625,234176300
2020-06-07,7207.77978515625,7277.7001953125,7207.77978515625,7267.85986328125,7267.85986328125,225871900
2020-06-08,7267.85986328125,7306.43017578125,7247.47021484375,7300.47998046875,7300.47998046875,275316400
2020-06-09,7300.47998046875,7329.3798828125,7277.8798828125,7329.3798828125,7329.3798828125,264658200
2020-06-10,7329.3798828125,7339.2900390625,7287.169921875,7328.08984375,7328.08984375,264525500
2020-06-11,7328.08984375,7328.08984375,7254.85009765625,7309.7998046875,7309.7998046875,259731300
2020-06-14,7309.7998046875,7309.7998046875,7252.77978515625,7292.5400390625,7292.5400390625,2348074000
2020-06-15,7292.5400390625,7292.5400390625,7229.169921875,7263.64990234375,7263.64990234375,296978700
2020-06-16,7263.64990234375,7358.16015625,7263.64990234375,7308.2099609375,7308.2099609375,351328400
2020-06-17,7308.2099609375,7355.14013671875,7291.9501953125,7309.669921875,7309.669921875,331249600
2020-06-18,7309.669921875,7355.66015625,7293.39013671875,7355.66015625,7355.66015625,398583400
2020-06-21,7355.66015625,7381.97998046875,7343.93017578125,7345.8798828125,7345.8798828125,255003000
2020-06-22,7345.8798828125,7345.8798828125,7244.509765625,7260.08984375,7260.08984375,265528200
2020-06-23,7260.08984375,7276.7001953125,7218.6298828125,7265.080078125,7265.080078125,217190000
2020-06-24,7265.080078125,7272.5498046875,7196.68994140625,7213.35986328125,7213.35986328125,246306000
2020-06-25,7213.35986328125,7244.35009765625,7155.31982421875,7232.33984375,7232.33984375,223499200
2020-06-28,7232.33984375,7298.85986328125,7232.33984375,7292.6201171875,7292.6201171875,217663200
2020-06-29,7292.6201171875,7307.5400390625,7269.490234375,7287.41015625,7287.41015625,326474200
2020-06-30,7287.41015625,7328.27978515625,7224.08984375,7224.08984375,7224.08984375,315089600
2020-07-01,7224.08984375,7283.68017578125,7213.990234375,7253.330078125,7253.330078125,215524800
2020-07-02,7253.330078125,7312.240234375,7253.330078125,7312.240234375,7312.240234375,211101200
2020-07-05,7312.240234375,7388.669921875,7312.240234375,7388.490234375,7388.490234375,303519900
2020-07-06,7388.490234375,7424.7900390625,7375.009765625,7390.58984375,7390.58984375,395530800
2020-07-07,7390.58984375,7427.419921875,7390.58984375,7400.52978515625,7400.52978515625,267129800
2020-07-08,7400.52978515625,7415.52001953125,7391.47021484375,7394.259765625,7394.259765625,317677100
2020-07-09,7394.259765625,7439.72998046875,7394.259765625,7416.669921875,7416.669921875,314261700
2020-07-12,7416.669921875,7453.52001953125,7416.669921875,7431.580078125,7431.580078125,303429300
2020-07-13,7431.580078125,7443.47021484375,7406.009765625,7412.2099609375,7412.2099609375,341349300
2020-07-14,7412.2099609375,7412.2099609375,7357.0,7380.35009765625,7380.35009765625,267922000
2020-07-15,7380.35009765625,7418.0400390625,7380.35009765625,7418.0400390625,7418.0400390625,269852400
2020-07-16,7418.0400390625,7439.31982421875,7416.85009765625,7426.759765625,7426.759765625,272741000
2020-07-19,7426.759765625,7449.2900390625,7417.4599609375,7423.22998046875,7423.22998046875,273943800
2020-07-20,7423.22998046875,7423.22998046875,7257.16015625,7377.35986328125,7377.35986328125,419028800
2020-07-21,7377.35986328125,7417.259765625,7373.830078125,7417.259765625,7417.259765625,328002400
2020-07-22,7417.259765625,7436.02978515625,7411.93017578125,7427.89013671875,7427.89013671875,320825500
2020-07-23,7427.89013671875,7430.47021484375,7406.7099609375,7426.77978515625,7426.77978515625,232583400
2020-07-26,7426.77978515625,7444.2099609375,7403.77978515625,7434.0498046875,7434.0498046875,223255200
2020-07-27,7434.0498046875,7463.16015625,7423.9501953125,7455.740234375,7455.740234375,186586800
2020-07-28,7455.740234375,7459.259765625,7437.5400390625,7459.2099609375,7459.2099609375,201691800
2020-08-05,7459.2099609375,7505.22021484375,7459.2099609375,7470.259765625,7470.259765625,229077200
2020-08-06,7470.259765625,7518.1298828125,7470.259765625,7499.97021484375,7499.97021484375,242263900
2020-08-09,7499.97021484375,7533.85986328125,7490.7998046875,7530.31005859375,7530.31005859375,282119300
2020-08-10,7530.31005859375,7545.31005859375,7517.2998046875,7535.9599609375,7535.9599609375,297463300
2020-08-11,7535.9599609375,7626.22998046875,7535.9599609375,7626.22998046875,7626.22998046875,386546500
2020-08-12,7626.22998046875,7646.509765625,7601.669921875,7645.5498046875,7645.5498046875,312722800
2020-08-13,7645.5498046875,7708.77978515625,7645.5498046875,7704.25,7704.25,339678600
2020-08-16,7704.25,7760.35009765625,7704.25,7759.47998046875,7759.47998046875,312367100
2020-08-17,7759.47998046875,7800.91015625,7700.89990234375,7757.259765625,7757.259765625,407837900
2020-08-18,7757.259765625,7853.56982421875,7734.22021484375,7853.56982421875,7853.56982421875,328379900
2020-08-19,7853.56982421875,7890.7900390625,7842.14990234375,7853.0498046875,7853.0498046875,388120500
2020-08-20,7853.0498046875,7853.0498046875,7812.27001953125,7842.83984375,7842.83984375,299450500
2020-08-23,7842.83984375,7901.93017578125,7842.83984375,7901.93017578125,7901.93017578125,364920300
2020-08-24,7901.93017578125,7957.3798828125,7892.47998046875,7957.3798828125,7957.3798828125,396873400
2020-08-25,7957.3798828125,7995.7099609375,7938.35986328125,7938.35986328125,7938.35986328125,393945300
2020-08-26,7938.35986328125,7955.0400390625,7908.009765625,7955.0400390625,7955.0400390625,388652600
2020-08-27,7955.0400390625,7977.0400390625,7924.68017578125,7934.43017578125,7934.43017578125,420283400
2020-08-30,7934.43017578125,7984.27001953125,7929.60986328125,7983.81982421875,7983.81982421875,369579600
2020-08-31,7983.81982421875,8017.27978515625,7940.7001953125,7940.7001953125,7940.7001953125,546490000
2020-09-01,7940.7001953125,7995.5498046875,7898.85986328125,7898.85986328125,7898.85986328125,514149400
2020-09-02,7898.85986328125,8013.43994140625,7861.60986328125,8013.43994140625,8013.43994140625,497716200
2020-09-03,8013.43994140625,8053.7099609375,8001.43017578125,8045.08984375,8045.08984375,564098900
2020-09-06,8045.08984375,8045.08984375,7977.3701171875,8024.6201171875,8024.6201171875,401626000
2020-09-07,8024.6201171875,8066.240234375,8024.6201171875,8050.14013671875,8050.14013671875,433543100
2020-09-08,8050.14013671875,8103.93994140625,8050.14013671875,8089.5400390625,8089.5400390625,529045700
2020-09-09,8089.5400390625,8089.5400390625,8022.4599609375,8079.740234375,8079.740234375,508054000
2020-09-10,8079.740234375,8151.60986328125,8079.740234375,8135.16015625,8135.16015625,543593300
2020-09-13,8135.16015625,8206.0,8135.16015625,8203.5703125,8203.5703125,516119600
2020-09-14,8203.5703125,8265.5302734375,8140.16015625,8256.0703125,8256.0703125,782261400
2020-09-15,8256.0703125,8328.5302734375,8252.08984375,8321.740234375,8321.740234375,613215300
2020-09-16,8321.740234375,8377.9697265625,8290.2001953125,8311.2099609375,8311.2099609375,593955600
2020-09-17,8311.2099609375,8339.2900390625,8279.6396484375,8337.8798828125,8337.8798828125,519535600
2020-09-20,8337.8798828125,8376.830078125,8332.58984375,8364.6103515625,8364.6103515625,439639600
2020-09-21,8364.6103515625,8390.25,8291.349609375,8291.349609375,8291.349609375,512395200
2020-09-22,8291.349609375,8291.349609375,8213.1396484375,8244.8203125,8244.8203125,407811400
2020-09-24,8244.8203125,8265.330078125,8199.48046875,8236.169921875,8236.169921875,407317800
2020-09-27,8236.169921875,8302.5,8236.169921875,8293.6201171875,8293.6201171875,560802600
2020-09-28,8293.6201171875,8373.33984375,8293.6201171875,8334.650390625,8334.650390625,672462600
2020-09-29,8334.650390625,8360.9296875,8284.33984375,8284.33984375,8284.33984375,627753700
2020-09-30,8284.33984375,8312.5400390625,8272.58984375,8299.080078125,8299.080078125,542689200
2020-10-01,8299.080078125,8340.3095703125,8263.3701171875,8295.0498046875,8295.0498046875,712342300
2020-10-04,8295.0498046875,8295.0498046875,8177.759765625,8177.759765625,8177.759765625,496822400
2020-10-05,8177.759765625,8257.669921875,8095.8798828125,8257.669921875,8257.669921875,505845400
2020-10-06,8257.669921875,8369.330078125,8249.48046875,8369.330078125,8369.330078125,482526900
2020-10-07,8369.330078125,8381.1796875,8338.3095703125,8358.7900390625,8358.7900390625,431478200
2020-10-08,8358.7900390625,8420.1396484375,8349.6103515625,8412.5498046875,8412.5498046875,436516900
2020-10-11,8412.5498046875,8513.9697265625,8412.5498046875,8513.259765625,8513.259765625,454639700
2020-10-12,8513.259765625,8548.51953125,8481.2900390625,8544.9404296875,8544.9404296875,479299900
2020-10-13,8544.9404296875,8614.5,8533.2998046875,8601.0703125,8601.0703125,477833800
2020-10-14,8601.0703125,8613.76953125,8577.1298828125,8592.099609375,8592.099609375,543233900
2020-10-15,8592.099609375,8593.6201171875,8516.6396484375,8553.7900390625,8553.7900390625,533113300
2020-10-18,8553.7900390625,8598.580078125,8546.83984375,8560.8095703125,8560.8095703125,415127000
2020-10-19,8560.8095703125,8581.5498046875,8531.23046875,8547.6103515625,8547.6103515625,377308400
2020-10-20,8547.6103515625,8547.6103515625,8466.2802734375,8533.0,8533.0,440550100
2020-10-21,8533.0,8567.2998046875,8496.849609375,8496.849609375,8496.849609375,372732100
2020-10-22,8496.849609375,8505.1796875,8439.4296875,8505.1796875,8505.1796875,324881100
2020-10-25,8505.1796875,8505.1796875,8154.58984375,8154.58984375,8154.58984375,364103000
2020-10-26,8154.58984375,8267.08984375,8020.41015625,8155.31005859375,8155.31005859375,498720700
